minute,reserve0,reserve1
2025-01-08 23:45:00.000 UTC,23239777045399,6993314116382883995005
2025-01-08 23:46:00.000 UTC,23239864738466,6993287807048398955863
2025-01-08 23:47:00.000 UTC,23242570881439,6992476017836887069411
2025-01-08 23:48:00.000 UTC,23243344730338,6992243913247427923528
2025-01-08 23:49:00.000 UTC,23246112125587,6991413999994430540061
2025-01-08 23:50:00.000 UTC,23247112117943,6991114161143905850403
2025-01-08 23:52:00.000 UTC,23248078865880,6990824374907674340499
2025-01-08 23:54:00.000 UTC,23245890875041,6991484357587265340345
2025-01-08 23:56:00.000 UTC,23245771620300,6991524596636955161440
2025-01-08 23:57:00.000 UTC,23245763505966,6991528342698857857819
2025-01-08 23:59:00.000 UTC,23245186463712,6991702423768290753821
2025-01-09 00:00:00.000 UTC,23245539294113,6991596619183797531117
2025-01-09 00:01:00.000 UTC,23246039392132,6991446658395457415734
2025-01-09 00:03:00.000 UTC,23247397641237,6991039402512888468200
2025-01-09 00:04:00.000 UTC,23246323151835,6991363514027812442537
2025-01-09 00:05:00.000 UTC,23242293715241,6992579230139196116016
2025-01-09 00:06:00.000 UTC,23239133786303,6993534699138267046824
2025-01-09 00:07:00.000 UTC,23236283733994,6994395074195852150637
2025-01-09 00:08:00.000 UTC,23233505714486,6995233907415811981402
2025-01-09 00:09:00.000 UTC,23236005714486,6994483536359949012871
2025-01-09 00:10:00.000 UTC,23236092335981,6994457539948812767918
2025-01-09 00:11:00.000 UTC,23230268370465,6996216368272357737836
2025-01-09 00:13:00.000 UTC,23233150870465,6995350962635351422824
2025-01-09 00:14:00.000 UTC,23231432076858,6995870254989241509643
2025-01-09 00:15:00.000 UTC,23230244788100,6996228887087918946475
2025-01-09 00:16:00.000 UTC,23234900594323,6994834843818132859643
2025-01-09 00:17:00.000 UTC,23238504782262,6993754804784436361025
2025-01-09 00:18:00.000 UTC,23239004782262,6993604781707807848698
2025-01-09 00:21:00.000 UTC,23239245320115,6993532800824186120728
2025-01-09 00:22:00.000 UTC,23239279304582,6993522604360338731880
2025-01-09 00:23:00.000 UTC,23234846579776,6994860837516090634110
2025-01-09 00:25:00.000 UTC,23236846579776,6994260594446809244774
2025-01-09 00:26:00.000 UTC,23237658872788,6994016837302933864466
2025-01-09 00:27:00.000 UTC,23240658872788,6993116728894826618499
2025-01-09 00:29:00.000 UTC,23240516196825,6993159879054756539219
2025-01-09 00:30:00.000 UTC,23240545902631,6993150967291667839656
2025-01-09 00:33:00.000 UTC,23240155223208,6993268879632024867874
2025-01-09 00:34:00.000 UTC,23237805615317,6993978106771022607283
2025-01-09 00:35:00.000 UTC,23230793344398,6996096197232159132758
2025-01-09 00:36:00.000 UTC,23231263237289,6995955278227252849244
2025-01-09 00:38:00.000 UTC,23231314659334,6995940189748077862107
2025-01-09 00:39:00.000 UTC,23227736343122,6997021662985580354933
2025-01-09 00:40:00.000 UTC,23229236343122,6996571194112237336476
2025-01-09 00:42:00.000 UTC,23229810780622,6996398698697307443527
2025-01-09 00:43:00.000 UTC,23231045653942,6996027912630225357743
2025-01-09 00:45:00.000 UTC,23230581666845,6996168065564726690470
2025-01-09 00:46:00.000 UTC,23236927377136,6994263231191692132604
2025-01-09 00:47:00.000 UTC,23237451566675,6994105928189427019783
2025-01-09 00:48:00.000 UTC,23237389435032,6994124685153607393247
2025-01-09 00:50:00.000 UTC,23236987903098,6994248485446758418560
2025-01-09 00:51:00.000 UTC,23241406647135,6992926247543982241632
2025-01-09 00:52:00.000 UTC,23246406647135,6991426671271107090383
2025-01-09 00:53:00.000 UTC,23253628012889,6989262122148386496647
2025-01-09 00:54:00.000 UTC,23251395546163,6989936684914350369889
2025-01-09 00:55:00.000 UTC,23251895546163,6989786826867065623682
2025-01-09 00:56:00.000 UTC,23251615971130,6989871381799004773560
2025-01-09 00:57:00.000 UTC,23258696750009,6987749797295621537702
2025-01-09 00:58:00.000 UTC,23266780236719,6985329351477725933256
2025-01-09 01:00:00.000 UTC,23272431518483,6983638180324123114273
2025-01-09 01:01:00.000 UTC,23272414406014,6983643330924123114273
2025-01-09 01:02:00.000 UTC,23280749098021,6981150641856107012385
2025-01-09 01:03:00.000 UTC,23286641481342,6979391104629883945377
2025-01-09 01:04:00.000 UTC,23287141481342,6979241699143918489564
2025-01-09 01:05:00.000 UTC,23286979827282,6979290293578303667543
2025-01-09 01:06:00.000 UTC,23286384933951,6979469704777037441519
2025-01-09 01:07:00.000 UTC,23287075892668,6979265593357433904083
2025-01-09 01:08:00.000 UTC,23306503889320,6973465367558753303287
2025-01-09 01:09:00.000 UTC,23307756365763,6973092028979088469874
2025-01-09 01:10:00.000 UTC,23307535900904,6973158185590609426134
2025-01-09 01:11:00.000 UTC,23310089320448,6972396663924578689176
2025-01-09 01:13:00.000 UTC,23319882934873,6969477597221025677710
2025-01-09 01:14:00.000 UTC,23319745571018,6969518802863131923440
2025-01-09 01:19:00.000 UTC,23319445874771,6969608670004031018660
2025-01-09 01:22:00.000 UTC,23318275396210,6969959567505276624942
2025-01-09 01:23:00.000 UTC,23319275396210,6969661571514203928969
2025-01-09 01:25:00.000 UTC,23319775396210,6969512583093095588087
2025-01-09 01:26:00.000 UTC,23320604238269,6969265621406666608151
2025-01-09 01:28:00.000 UTC,23320560868163,6969278621406666608151
2025-01-09 01:29:00.000 UTC,23322433837306,6968720614154866937611
2025-01-09 01:30:00.000 UTC,23321432873004,6969020614154866937611
2025-01-09 01:32:00.000 UTC,23322432873004,6968722698646485243241
2025-01-09 01:33:00.000 UTC,23323432873004,6968424808646241651958
2025-01-09 01:34:00.000 UTC,23323682374289,6968350488687704993829
2025-01-09 01:36:00.000 UTC,23325338321814,6967857265079611053334
2025-01-09 01:37:00.000 UTC,23333786230534,6965342144199856957051
2025-01-09 01:41:00.000 UTC,23333598916482,6965398496871129765655
2025-01-09 01:43:00.000 UTC,23333783772532,6965343481489910089839
2025-01-09 01:44:00.000 UTC,23331674041716,6965975207169415061973
2025-01-09 01:45:00.000 UTC,23334943492103,6965002140145761833832
2025-01-09 01:46:00.000 UTC,23334874604844,6965022763510995461797
2025-01-09 01:47:00.000 UTC,23335214116096,6964921731244678875040
2025-01-09 01:48:00.000 UTC,23335226262963,6964918184507140144874
2025-01-09 01:49:00.000 UTC,23336379262963,6964575095297807094732
2025-01-09 01:51:00.000 UTC,23332823151232,6965639798011132331459
2025-01-09 01:52:00.000 UTC,23332574923277,6965714126255639201950
2025-01-09 01:53:00.000 UTC,23332177579735,6965833108285774872224
2025-01-09 01:54:00.000 UTC,23332158397733,6965838852318756118534
2025-01-09 01:56:00.000 UTC,23337158397733,6964350893570463806043
2025-01-09 01:57:00.000 UTC,23342158397733,6962863571321907123729
2025-01-09 01:58:00.000 UTC,23344160942152,6962268064082803860885
2025-01-09 02:00:00.000 UTC,23344107585151,6962284025436383969208
2025-01-09 02:01:00.000 UTC,23344155088680,6962270711183294143876
2025-01-09 02:02:00.000 UTC,23343938220460,6962335586208180001848
2025-01-09 02:03:00.000 UTC,23346124640224,6961693161080326755652
2025-01-09 02:04:00.000 UTC,23346020752870,6961724233104079543864
2025-01-09 02:05:00.000 UTC,23340501726792,6963376980023805063542
2025-01-09 02:06:00.000 UTC,23326082646994,6967694901258896473641
2025-01-09 02:07:00.000 UTC,23251062043924,6990244250940665857366
2025-01-09 02:08:00.000 UTC,23252944173527,6989682453501168816339
2025-01-09 02:11:00.000 UTC,23238465421678,6994052212258746898731
2025-01-09 02:12:00.000 UTC,23216434429875,7000709138890788374685
2025-01-09 02:13:00.000 UTC,23203046585129,7004760607994381890362
2025-01-09 02:14:00.000 UTC,23227114957725,6997523926928508474199
2025-01-09 02:15:00.000 UTC,23235238136029,6995084887502001487405
2025-01-09 02:16:00.000 UTC,23261015927182,6987356190451888780188
2025-01-09 02:17:00.000 UTC,23280369607254,6981564800468868356808
2025-01-09 02:18:00.000 UTC,23280145518435,6981632205468868356808
2025-01-09 02:19:00.000 UTC,23280445518435,6981542507603261350387
2025-01-09 02:21:00.000 UTC,23281053739763,6981360660837110085928
2025-01-09 02:23:00.000 UTC,23281021896156,6981370238623422106611
2025-01-09 02:24:00.000 UTC,23281567380211,6981207975697634373440
2025-01-09 02:25:00.000 UTC,23281577380211,6981204986095921795551
2025-01-09 02:26:00.000 UTC,23280431799417,6981549550130222415413
2025-01-09 02:27:00.000 UTC,23280395905073,6981560346862435557943
2025-01-09 02:28:00.000 UTC,23279926823243,6981701445993359605363
2025-01-09 02:29:00.000 UTC,23280094103243,6981651429213325613647
2025-01-09 02:30:00.000 UTC,23280310857931,6981586680461027292789
2025-01-09 02:33:00.000 UTC,23280075201774,6981657565305477292789
2025-01-09 02:34:00.000 UTC,23278882443370,6982016546614741479364
2025-01-09 02:37:00.000 UTC,23278560818390,6982113483171141756326
2025-01-09 02:38:00.000 UTC,23279160818390,6981934065165434012337
2025-01-09 02:39:00.000 UTC,23279360818390,6981874261217235547977
2025-01-09 02:40:00.000 UTC,23277058511056,6982567052804031608604
2025-01-09 02:41:00.000 UTC,23276856459885,6982627846283483899309
2025-01-09 02:42:00.000 UTC,23277058161243,6982568338727618372421
2025-01-09 02:43:00.000 UTC,23278600993410,6982107207131203461715
2025-01-09 02:44:00.000 UTC,23286100993410,6979865150502557349101
2025-01-09 02:45:00.000 UTC,23285748415775,6979971513319199468858
2025-01-09 02:46:00.000 UTC,23285643028255,6980003198737234075746
2025-01-09 02:47:00.000 UTC,23288795782272,6979061280437557868386
2025-01-09 02:48:00.000 UTC,23275468010269,6983069587565920119995
2025-01-09 02:49:00.000 UTC,23262697184758,6986915518361749771990
2025-01-09 02:50:00.000 UTC,23262990602013,6986827813998804540212
2025-01-09 02:51:00.000 UTC,23267224274319,6985560313770823358780
2025-01-09 02:52:00.000 UTC,23267894274319,6985359767700527822071
2025-01-09 02:53:00.000 UTC,23267555386461,6985461814380480459354
2025-01-09 02:54:00.000 UTC,23294066072862,6977535570947139541532
2025-01-09 02:55:00.000 UTC,23293871716926,6977594090887318352368
2025-01-09 02:56:00.000 UTC,23298871716926,6976101171858471579192
2025-01-09 02:57:00.000 UTC,23298476723257,6976219797949426298502
2025-01-09 02:58:00.000 UTC,23304147283623,6974527537506865416653
2025-01-09 02:59:00.000 UTC,23304211188880,6974508544621929354297
2025-01-09 03:00:00.000 UTC,23303378835180,6974758410798592132206
2025-01-09 03:01:00.000 UTC,23304092835180,6974545356462417269363
2025-01-09 03:03:00.000 UTC,23296361810282,6976866862179482153070
2025-01-09 03:04:00.000 UTC,23295402935516,6977154904932613124877
2025-01-09 03:05:00.000 UTC,23286403303105,6979859520706626545799
2025-01-09 03:06:00.000 UTC,23269304677604,6985003859274932440577
2025-01-09 03:07:00.000 UTC,23268342068541,6985293697732822844220
2025-01-09 03:08:00.000 UTC,23273921761334,6983624812638721935468
2025-01-09 03:13:00.000 UTC,23272341322580,6984100501885111849068
2025-01-09 03:15:00.000 UTC,23272065424713,6984183730136717223514
2025-01-09 03:16:00.000 UTC,23271498162192,6984354487819375138133
2025-01-09 03:17:00.000 UTC,23271332065826,6984404487819375138133
2025-01-09 03:18:00.000 UTC,23269937863950,6984824212669048057362
2025-01-09 03:19:00.000 UTC,23269453169504,6984970141864711846339
2025-01-09 03:21:00.000 UTC,23241918153076,6993271466428348328164
2025-01-09 03:22:00.000 UTC,23241978481309,6993253454044788960045
2025-01-09 03:23:00.000 UTC,23235415328389,6995234991019099278037
2025-01-09 03:24:00.000 UTC,23235498755198,6995209950051590781987
2025-01-09 03:25:00.000 UTC,23234476893320,6995519233422312835479
2025-01-09 03:28:00.000 UTC,23235353912038,6995255979577308022782
2025-01-09 03:29:00.000 UTC,23235532058428,6995202507976720567868
2025-01-09 03:31:00.000 UTC,23235444573551,6995228925197955175948
2025-01-09 03:32:00.000 UTC,23235519573551,6995206413618375858459
2025-01-09 03:33:00.000 UTC,23239122055970,6994125283297629778301
2025-01-09 03:34:00.000 UTC,23239371618470,6994050400247754285785
2025-01-09 03:36:00.000 UTC,23239376406291,6994048977265853483888
2025-01-09 03:38:00.000 UTC,23240356161756,6993755010118735478210
2025-01-09 03:41:00.000 UTC,23242695856590,6993053104980991311016
2025-01-09 03:42:00.000 UTC,23242600190176,6993081974959133196686
2025-01-09 03:44:00.000 UTC,23242184526084,6993207415821222823841
2025-01-09 03:48:00.000 UTC,23239508910135,6994015800790796514668
2025-01-09 03:49:00.000 UTC,23241054430221,6993552096985453029163
2025-01-09 03:50:00.000 UTC,23234667949161,6995480220093934058307
2025-01-09 03:51:00.000 UTC,23235370656555,6995269290435641825291
2025-01-09 03:54:00.000 UTC,23236793188766,6994842332006219824406
2025-01-09 03:55:00.000 UTC,23238004763094,6994478731583857351281
2025-01-09 03:56:00.000 UTC,23244164763094,6992630664956827030706
2025-01-09 03:57:00.000 UTC,23245348604133,6992275611998529722366
2025-01-09 03:59:00.000 UTC,23245427769501,6992251870321462028299
2025-01-09 04:01:00.000 UTC,23245798008515,6992140912276965155202
2025-01-09 04:02:00.000 UTC,23244391325170,6992576390745031015235
2025-01-09 04:03:00.000 UTC,23244306305924,6992602044014544017487
2025-01-09 04:04:00.000 UTC,23242432995251,6993167853473113111918
2025-01-09 04:06:00.000 UTC,23242588995251,6993121057421059308143
2025-01-09 04:07:00.000 UTC,23236029790958,6995101057421059308143
2025-01-09 04:10:00.000 UTC,23235918018507,6995134807421059308143
2025-01-09 04:11:00.000 UTC,23235401663132,6995290726567501765915
2025-01-09 04:12:00.000 UTC,23240401663132,6993790255651187006056
2025-01-09 04:14:00.000 UTC,23239085724072,6994187478466928998717
2025-01-09 04:15:00.000 UTC,23230607040965,6996747891407312470620
2025-01-09 04:16:00.000 UTC,23226275432272,6998056683796863249495
2025-01-09 04:17:00.000 UTC,23222851261960,6999091667584612154184
2025-01-09 04:18:00.000 UTC,23222120417448,6999312605189122885166
2025-01-09 04:19:00.000 UTC,23222089039403,6999322091226661666842
2025-01-09 04:20:00.000 UTC,23222190401460,6999291631684096904563
2025-01-09 04:22:00.000 UTC,23219602316692,7000074128628537917591
2025-01-09 04:24:00.000 UTC,23220312118317,6999860791341981479577
2025-01-09 04:26:00.000 UTC,23220284693588,6999869083528480292287
2025-01-09 04:27:00.000 UTC,23220371595971,6999842965066403267986
2025-01-09 04:29:00.000 UTC,23219734024287,7000035746373461849079
2025-01-09 04:30:00.000 UTC,23209083141451,7003271912246863992812
2025-01-09 04:31:00.000 UTC,23216986095758,7000895180219017015385
2025-01-09 04:32:00.000 UTC,23216999790324,7000891063123807742913
2025-01-09 04:34:00.000 UTC,23217051270324,7000875586366982756127
2025-01-09 04:35:00.000 UTC,23217061270324,7000872580011920262234
2025-01-09 04:36:00.000 UTC,23217357219294,7000783964060181792531
2025-01-09 04:38:00.000 UTC,23217176639521,7000838578969444765503
2025-01-09 04:39:00.000 UTC,23224302408457,6998696997161775776189
2025-01-09 04:40:00.000 UTC,23226302408457,6998096152258786454330
2025-01-09 04:41:00.000 UTC,23226269484063,6998106102258786454330
2025-01-09 04:42:00.000 UTC,23228118194592,6997550891266897609080
2025-01-09 04:45:00.000 UTC,23243564015429,6992914817528992563559
2025-01-09 04:46:00.000 UTC,23245256179959,6992407287528196479183
2025-01-09 04:47:00.000 UTC,23247408138597,6991762587219606560585
2025-01-09 04:48:00.000 UTC,23247658138597,6991687624964453949745
2025-01-09 04:51:00.000 UTC,23244348086100,6992686254414855080635
2025-01-09 04:52:00.000 UTC,23244178227909,6992737507638187285238
2025-01-09 04:53:00.000 UTC,23247025487909,6991883616946895157012
2025-01-09 04:56:00.000 UTC,23262700408858,6987186766845826642942
2025-01-09 04:57:00.000 UTC,23262568987250,6987226359653378511122
2025-01-09 04:58:00.000 UTC,23270964596005,6984713094859314835558
2025-01-09 04:59:00.000 UTC,23271389596005,6984585917334910419202
2025-01-09 05:00:00.000 UTC,23271819604005,6984457245930842307722
2025-01-09 05:07:00.000 UTC,23275358392746,6983406429976761274408
2025-01-09 05:08:00.000 UTC,23279829759171,6982070099996619958892
2025-01-09 05:11:00.000 UTC,23274035303468,6983813632647196555323
2025-01-09 05:12:00.000 UTC,23274429360783,6983695745034279078011
2025-01-09 05:13:00.000 UTC,23275866056782,6983266124396987086373
2025-01-09 05:15:00.000 UTC,23275780313056,6983291926882168140883
2025-01-09 05:16:00.000 UTC,23275417677492,6983401055322838093108
2025-01-09 05:17:00.000 UTC,23267761834542,6985709881994696734242
2025-01-09 05:18:00.000 UTC,23266772269707,6986007886969821112351
2025-01-09 05:20:00.000 UTC,23266425275380,6986112389457383301405
2025-01-09 05:22:00.000 UTC,23266408756446,6986117364457383301405
2025-01-09 05:23:00.000 UTC,23265212453291,6986479477643696275374
2025-01-09 05:25:00.000 UTC,23268214935108,6985580661247314416483
2025-01-09 05:27:00.000 UTC,23268799894975,6985406776417388897753
2025-01-09 05:28:00.000 UTC,23269835894975,6985096710984510243296
2025-01-09 05:29:00.000 UTC,23270408627848,6984925309054153440249
2025-01-09 05:31:00.000 UTC,23273582188821,6983975709137509685418
2025-01-09 05:32:00.000 UTC,23271601426587,6984571943876141316553
2025-01-09 05:34:00.000 UTC,23276601426587,6983076102067462161680
2025-01-09 05:35:00.000 UTC,23277601426587,6982777010780372625858
2025-01-09 05:36:00.000 UTC,23279591455873,6982181904625609316464
2025-01-09 05:38:00.000 UTC,23279929659089,6982080774068184508771
2025-01-09 05:39:00.000 UTC,23279861840736,6982101175308038758949
2025-01-09 05:40:00.000 UTC,23284861840736,6980606393117845472992
2025-01-09 05:42:00.000 UTC,23284634866017,6980674643650869680984
2025-01-09 05:43:00.000 UTC,23283815680408,6980920981079351830091
2025-01-09 05:44:00.000 UTC,23290709704048,6978870621179976167788
2025-01-09 05:45:00.000 UTC,23292223981738,6978420045294821203692
2025-01-09 05:46:00.000 UTC,23289300667108,6979298624921669896463
2025-01-09 05:47:00.000 UTC,23280973565159,6981802481309214788157
2025-01-09 05:48:00.000 UTC,23278951826359,6982410709051467868683
2025-01-09 05:49:00.000 UTC,23278828684834,6982447756102427160535
2025-01-09 05:52:00.000 UTC,23277196303079,6982938894196871819843
2025-01-09 05:53:00.000 UTC,23277496303079,6982849168176649815291
2025-01-09 05:54:00.000 UTC,23277802842023,6982757488830309145842
2025-01-09 05:58:00.000 UTC,23276222487847,6983233148005184385811
2025-01-09 05:59:00.000 UTC,23276348329179,6983195507090692634750
2025-01-09 06:00:00.000 UTC,23271968434353,6984513732278581252546
2025-01-09 06:02:00.000 UTC,23265696129721,6986402384999640001287
2025-01-09 06:03:00.000 UTC,23265441964620,6986478938146622588705
2025-01-09 06:04:00.000 UTC,23265146643233,6986567889447075971853
2025-01-09 06:05:00.000 UTC,23264767959337,6986681952985873853644
2025-01-09 06:08:00.000 UTC,23261403297000,6987696498773208298598
2025-01-09 06:09:00.000 UTC,23237790620328,6994818290380855935280
2025-01-09 06:10:00.000 UTC,23234783414118,6995726332220356723496
2025-01-09 06:11:00.000 UTC,23235172658086,6995609488877113193867
2025-01-09 06:13:00.000 UTC,23235435314426,6995530646846137098880
2025-01-09 06:15:00.000 UTC,23238435314426,6994630257557468659717
2025-01-09 06:16:00.000 UTC,23239535314426,6994300172984392856133
2025-01-09 06:17:00.000 UTC,23240735314426,6993940116303313217409
2025-01-09 06:18:00.000 UTC,23242408926217,6993438015719133511955
2025-01-09 06:20:00.000 UTC,23244535360643,6992800167822884624788
2025-01-09 06:21:00.000 UTC,23244469476904,6992820412820305287594
2025-01-09 06:24:00.000 UTC,23250319476904,6991066230228275022037
2025-01-09 06:27:00.000 UTC,23250331705978,6991062564139348551356
2025-01-09 06:28:00.000 UTC,23250323817824,6991064943139348551356
2025-01-09 06:29:00.000 UTC,23250373317824,6991050103827350043208
2025-01-09 06:30:00.000 UTC,23250868942824,6990901526816336098547
2025-01-09 06:31:00.000 UTC,23239369162215,6994371783318909104349
2025-01-09 06:32:00.000 UTC,23239045840638,6994469387843868808854
2025-01-09 06:33:00.000 UTC,23231729587638,6996678749368906815091
2025-01-09 06:34:00.000 UTC,23225108591370,6998679807713255038532
2025-01-09 06:35:00.000 UTC,23209406588006,7003428915763821358805
2025-01-09 06:36:00.000 UTC,23213907314707,7002075159413854339152
2025-01-09 06:37:00.000 UTC,23214678224860,7001843332925459233062
2025-01-09 06:38:00.000 UTC,23215887379601,7001479862619181240835
2025-01-09 06:40:00.000 UTC,23216965396524,7001155743112399205813
2025-01-09 06:41:00.000 UTC,23218998026516,7000544688767420823771
2025-01-09 06:43:00.000 UTC,23229047787363,6997525071702007491111
2025-01-09 06:44:00.000 UTC,23229311982440,6997445725159632443498
2025-01-09 06:45:00.000 UTC,23234911982440,6995764283032142897459
2025-01-09 06:46:00.000 UTC,23236159794940,6995389728236133709926
2025-01-09 06:47:00.000 UTC,23236394794940,6995319192987941708954
2025-01-09 06:48:00.000 UTC,23239891794940,6994269736634983988316
2025-01-09 06:50:00.000 UTC,23240571014521,6994065938144764872375
2025-01-09 06:51:00.000 UTC,23240291469344,6994150400180165582616
2025-01-09 06:53:00.000 UTC,23242755693147,6993411161306490409533
2025-01-09 06:54:00.000 UTC,23242732498311,6993418161306490409533
2025-01-09 06:55:00.000 UTC,23241826637506,6993691553157139772131
2025-01-09 06:56:00.000 UTC,23241921469468,6993663103021289494913
2025-01-09 06:57:00.000 UTC,23243124974699,6993305094071300871522
2025-01-09 07:00:00.000 UTC,23240570768649,6994076883106973051753
2025-01-09 07:01:00.000 UTC,23240428544907,6994119813336874116204
2025-01-09 07:02:00.000 UTC,23245428544907,6992619918004742101526
2025-01-09 07:05:00.000 UTC,23245384327823,6992633340647477073005
2025-01-09 07:06:00.000 UTC,23247607213952,6991967226626665693329
2025-01-09 07:07:00.000 UTC,23245515898890,6992598161455395024067
2025-01-09 07:08:00.000 UTC,23245530898890,6992593662771060307506
2025-01-09 07:09:00.000 UTC,23240861932133,6994002665069477546288
2025-01-09 07:10:00.000 UTC,23240894149570,6993993030951923242431
2025-01-09 07:11:00.000 UTC,23240964149570,6993972028777706230774
2025-01-09 07:12:00.000 UTC,23238813394384,6994621269515989175025
2025-01-09 07:13:00.000 UTC,23239017712949,6994559956957827458380
2025-01-09 07:14:00.000 UTC,23237742894929,6994949353695122307595
2025-01-09 07:15:00.000 UTC,23235912872343,6995502094056888061399
2025-01-09 07:16:00.000 UTC,23235937872343,6995494590039136976435
2025-01-09 07:17:00.000 UTC,23221731200885,6999791762620124190779
2025-01-09 07:19:00.000 UTC,23221542510269,6999848811773206043833
2025-01-09 07:20:00.000 UTC,23224496337945,6998961200492800507182
2025-01-09 07:21:00.000 UTC,23208093594559,7003922731083887844180
2025-01-09 07:22:00.000 UTC,23200867954988,7006110584935668717608
2025-01-09 07:23:00.000 UTC,23201179568712,7006017047603515075327
2025-01-09 07:24:00.000 UTC,23210179568712,7003308534991112419975
2025-01-09 07:25:00.000 UTC,23198561545356,7006826581770389635034
2025-01-09 07:26:00.000 UTC,23198517467636,7006840115899185642116
2025-01-09 07:28:00.000 UTC,23198764967636,7006765586483173662396
2025-01-09 07:29:00.000 UTC,23179331098242,7012657835333614711567
2025-01-09 07:30:00.000 UTC,23179026748446,7012750645875659253819
2025-01-09 07:31:00.000 UTC,23167911248493,7016125348344994387442
2025-01-09 07:32:00.000 UTC,23154713714238,7020136376818645558720
2025-01-09 07:33:00.000 UTC,23152206607335,7020899339916141701610
2025-01-09 07:34:00.000 UTC,23140316597655,7024517689302947648498
2025-01-09 07:35:00.000 UTC,23137502127655,7025375082243469325779
2025-01-09 07:36:00.000 UTC,23120377831136,7030594141374679930076
2025-01-09 07:37:00.000 UTC,23123188849537,7029742016374659674715
2025-01-09 07:38:00.000 UTC,23123107948095,7029766690649677798381
2025-01-09 07:42:00.000 UTC,23123077817487,7029775878375368348999
2025-01-09 07:43:00.000 UTC,23129077817487,7027957727545361525726
2025-01-09 07:46:00.000 UTC,23128093553871,7028257716718091379673
2025-01-09 07:48:00.000 UTC,23128343553871,7028181974445904079426
2025-01-09 07:49:00.000 UTC,23128206749271,7028223671615926052101
2025-01-09 07:50:00.000 UTC,23127398484512,7028470035635372935483
2025-01-09 07:51:00.000 UTC,23127699847410,7028379592367053809877
2025-01-09 07:53:00.000 UTC,23127507221090,7028438307068060149164
2025-01-09 07:54:00.000 UTC,23129606912096,7027802183854415371302
2025-01-09 07:55:00.000 UTC,23129149003343,7027942166717078769080
2025-01-09 07:57:00.000 UTC,23123339750105,7029713183496709290950
2025-01-09 07:58:00.000 UTC,23122880716159,7029853156832354671037
2025-01-09 07:59:00.000 UTC,23122152494100,7030075225183923912493
2025-01-09 08:00:00.000 UTC,23110250261079,7033706747780501308898
2025-01-09 08:01:00.000 UTC,23110173492134,7033730183131798501075
2025-01-09 08:02:00.000 UTC,23110575645934,7033618418782165733402
2025-01-09 08:03:00.000 UTC,23116575645934,7031798290282689274463
2025-01-09 08:07:00.000 UTC,23116623738527,7031783704983083633089
2025-01-09 08:08:00.000 UTC,23096768166053,7037847010658352772523
2025-01-09 08:09:00.000 UTC,23095153295893,7038340595057153299618
2025-01-09 08:10:00.000 UTC,23090337541317,7039812938699072640956
2025-01-09 08:11:00.000 UTC,23089946806884,7039932977054822754517
2025-01-09 08:12:00.000 UTC,23089791280169,7039980538863182530105
2025-01-09 08:14:00.000 UTC,23089789180248,7039981226844031565698
2025-01-09 08:15:00.000 UTC,23084076145248,7041728794108365960479
2025-01-09 08:17:00.000 UTC,23082813172855,7042115378013856631533
2025-01-09 08:18:00.000 UTC,23085023678608,7041459709521865075676
2025-01-09 08:19:00.000 UTC,23087527891424,7040698241273280761553
2025-01-09 08:20:00.000 UTC,23067248431343,7046989484198893653268
2025-01-09 08:21:00.000 UTC,23067548431343,7046898111045685234370
2025-01-09 08:22:00.000 UTC,23059007122443,7049639254987939589094
2025-01-09 08:23:00.000 UTC,23066538233707,7047344485238971667749
2025-01-09 08:24:00.000 UTC,23078584175539,7043677517146038877585
2025-01-09 08:25:00.000 UTC,23092204635362,7039556348943534469558
2025-01-09 08:26:00.000 UTC,23093476990649,7039173363838986268334
2025-01-09 08:27:00.000 UTC,23093624990649,7039128387258424974764
2025-01-09 08:28:00.000 UTC,23093987569680,7039018203439330894074
2025-01-09 08:30:00.000 UTC,23093626359586,7039128815988388974500
2025-01-09 08:31:00.000 UTC,23085355734586,7041658263226883633629
2025-01-09 08:32:00.000 UTC,23084503156712,7041947155587838400272
2025-01-09 08:33:00.000 UTC,23102570173628,7036456641806080641922
2025-01-09 08:34:00.000 UTC,23102770173628,7036395910150475677628
2025-01-09 08:35:00.000 UTC,23117692086918,7031879372588768834630
2025-01-09 08:36:00.000 UTC,23149738341539,7022174310817069320535
2025-01-09 08:37:00.000 UTC,23164435120757,7017732418648950270849
2025-01-09 08:38:00.000 UTC,23213777507980,7002860452726938517906
2025-01-09 08:39:00.000 UTC,23199936169698,7007051008322736639690
2025-01-09 08:40:00.000 UTC,23218620667363,7001429250918033429871
2025-01-09 08:41:00.000 UTC,23218266955948,7001536232945801177518
2025-01-09 08:44:00.000 UTC,23216944920707,7001938836931215712671
2025-01-09 08:47:00.000 UTC,23203213064150,7006095112024527888673
2025-01-09 08:49:00.000 UTC,23203317706039,7006063610855129886996
2025-01-09 08:50:00.000 UTC,23202670907282,7006259554046209862207
2025-01-09 08:51:00.000 UTC,23202815975381,7006215881087702407898
2025-01-09 08:55:00.000 UTC,23200187365723,7007012873344309765834
2025-01-09 08:57:00.000 UTC,23197615498003,7007799141249206889283
2025-01-09 08:58:00.000 UTC,23176912713872,7014077695566319986618
2025-01-09 08:59:00.000 UTC,23177221913872,7013984403684334678295
2025-01-09 09:00:00.000 UTC,23181221913872,7012777746658846358963
2025-01-09 09:02:00.000 UTC,23181620977112,7012657386382936271473
